"ISO3","Year","Crop","WaterFootprint_liters_per_year","Production_kg","WF_L_per_kg"
"IDN",2007,"Rape or colza seed",0,NA,NA
"IDN",2007,"Rice",42732555175625.9,NA,NA
"IDN",2007,"Soya beans",2039006159212.79,NA,NA
"IDN",2007,"Sugar Crops Primary",2328102101984.45,NA,NA
"IDN",2007,"Sunflower seed",0,NA,NA
"IDN",2008,"Groundnuts, excluding shelled",4238604953785.91,NA,NA
"IDN",2008,"Maize (corn)",11039443595926,20331312600,542.977416811053
"IDN",2008,"Pulses, Total",2693398788368.35,NA,NA
"IDN",2008,"Rape or colza seed",0,NA,NA
"IDN",2008,"Rice",46594526781241.2,NA,NA
"IDN",2008,"Soya beans",2202341388752.72,NA,NA
"IDN",2008,"Sugar Crops Primary",2521849828676.64,NA,NA
"IDN",2008,"Sunflower seed",0,NA,NA
"IDN",2009,"Groundnuts, excluding shelled",4194749576534.28,NA,NA
"IDN",2009,"Maize (corn)",10865685067469.7,21794636200,498.548586347576
"IDN",2009,"Pulses, Total",2660034984609.01,NA,NA
"IDN",2009,"Rape or colza seed",0,NA,NA
"IDN",2009,"Rice",45556126821462.4,NA,NA
"IDN",2009,"Soya beans",2148574568884.15,NA,NA
"IDN",2009,"Sugar Crops Primary",2495991755501.72,NA,NA
"IDN",2009,"Sunflower seed",0,NA,NA
"IDN",2010,"Groundnuts, excluding shelled",4311413042007.96,NA,NA
"IDN",2010,"Maize (corn)",11515261018169.3,22463747900,512.615306645662
"IDN",2010,"Pulses, Total",2766231201886.09,NA,NA
"IDN",2010,"Rape or colza seed",0,NA,NA
"IDN",2010,"Rice",48829601142251.7,NA,NA
"IDN",2010,"Soya beans",2382367505299.67,NA,NA
"IDN",2010,"Sugar Crops Primary",2564809251267.8,NA,NA
"IDN",2010,"Sunflower seed",0,NA,NA
"IDN",2011,"Groundnuts, excluding shelled",4519273357703.29,NA,NA
"IDN",2011,"Maize (corn)",12012124675275.4,21512507200,558.37864752814
"IDN",2011,"Pulses, Total",2889016543134.49,NA,NA
"IDN",2011,"Rape or colza seed",0,NA,NA
"IDN",2011,"Rice",50611708891373.9,NA,NA
"IDN",2011,"Soya beans",2464347112509.16,NA,NA
"IDN",2011,"Sugar Crops Primary",2688138059089.71,NA,NA
"IDN",2011,"Sunflower seed",0,NA,NA
"IDN",2012,"Groundnuts, excluding shelled",4636350117701.94,NA,NA
"IDN",2012,"Maize (corn)",12210188154935.1,23349515700,522.931109656168
"IDN",2012,"Pulses, Total",2958722097130.73,NA,NA
"IDN",2012,"Rape or colza seed",0,NA,NA
"IDN",2012,"Rice",51422856011128.1,NA,NA
"IDN",2012,"Soya beans",2484255835987.11,NA,NA
"IDN",2012,"Sugar Crops Primary",2758218912265.63,NA,NA
"IDN",2012,"Sunflower seed",0,NA,NA
"IDN",2013,"Groundnuts, excluding shelled",4822743723901.17,NA,NA
"IDN",2013,"Maize (corn)",12639776434039.2,22338201100,565.836809215548
"IDN",2013,"Pulses, Total",3076799978170.47,NA,NA
"IDN",2013,"Rape or colza seed",0,NA,NA
"IDN",2013,"Rice",53405360992929.3,NA,NA
"IDN",2013,"Soya beans",2571211292449.83,NA,NA
"IDN",2013,"Sugar Crops Primary",2868739528557.77,NA,NA
"IDN",2013,"Sunflower seed",0,NA,NA
"IDN",2014,"Groundnuts, excluding shelled",5234770735017.42,NA,NA
"IDN",2014,"Maize (corn)",13848339361435.7,22850399000,606.043656455875
"IDN",2014,"Pulses, Total",3340914330999.36,NA,NA
"IDN",2014,"Rape or colza seed",0,NA,NA
"IDN",2014,"Rice",58090090518266,NA,NA
"IDN",2014,"Soya beans",2781087423471.52,NA,NA
"IDN",2014,"Sugar Crops Primary",3114068251829.8,NA,NA
"IDN",2014,"Sunflower seed",0,NA,NA
"IDN",2015,"Groundnuts, excluding shelled",5235456494825.5,NA,NA
"IDN",2015,"Maize (corn)",14016347117058.4,23404980400,598.861732738662
"IDN",2015,"Pulses, Total",3355836079293.55,NA,NA
"IDN",2015,"Rape or colza seed",0,NA,NA
"IDN",2015,"Rice",58893291832748,NA,NA
"IDN",2015,"Soya beans",2851417071158.31,NA,NA
"IDN",2015,"Sugar Crops Primary",3114609700255.76,NA,NA
"IDN",2015,"Sunflower seed",0,NA,NA
"IDN",2016,"Groundnuts, excluding shelled",5209155129850.27,NA,NA
"IDN",2016,"Maize (corn)",13822258975722.2,28028087200,493.157413029675
"IDN",2016,"Pulses, Total",3349199623520.82,NA,NA
"IDN",2016,"Rape or colza seed",0,NA,NA
"IDN",2016,"Rice",59066281709654.3,NA,NA
"IDN",2016,"Soya beans",2850572609364.35,NA,NA
"IDN",2016,"Sugar Crops Primary",3098306508895.51,NA,NA
"IDN",2016,"Sunflower seed",0,NA,NA
"IDN",2017,"Groundnuts, excluding shelled",4439922254739.49,NA,NA
"IDN",2017,"Maize (corn)",11886375434722.5,34462411400,344.908407504024
"IDN",2017,"Pulses, Total",2854643121640,NA,NA
"IDN",2017,"Rape or colza seed",0,NA,NA
"IDN",2017,"Rice",50376056881994.6,NA,NA
"IDN",2017,"Soya beans",2440400100318.55,NA,NA
"IDN",2017,"Sugar Crops Primary",2641173425054.32,NA,NA
"IDN",2017,"Sunflower seed",0,NA,NA
"IDN",2018,"Groundnuts, excluding shelled",5322574880215.49,NA,NA
"IDN",2018,"Maize (corn)",14318438006970.2,35939624100,398.402553324707
"IDN",2018,"Pulses, Total",3388804488254.95,NA,NA
"IDN",2018,"Rape or colza seed",0,NA,NA
"IDN",2018,"Rice",58802139290195.6,NA,NA
"IDN",2018,"Soya beans",2809776724864.22,NA,NA
"IDN",2018,"Sugar Crops Primary",3166487721320.41,NA,NA
"IDN",2018,"Sunflower seed",0,NA,NA
"IDN",2019,"Groundnuts, excluding shelled",5353126798378.28,NA,NA
"IDN",2019,"Maize (corn)",14176429963124.9,23266320900,609.311202405227
"IDN",2019,"Pulses, Total",3424281167132.34,NA,NA
"IDN",2019,"Rape or colza seed",0,NA,NA
"IDN",2019,"Rice",59683142506079.1,NA,NA
"IDN",2019,"Soya beans",2864884631431.56,NA,NA
"IDN",2019,"Sugar Crops Primary",3185050866097.65,NA,NA
"IDN",2019,"Sunflower seed",0,NA,NA
"IDN",2020,"Groundnuts, excluding shelled",5339403545700.86,NA,NA
"IDN",2020,"Maize (corn)",14303943842034.3,19911410400,718.379238571384
"IDN",2020,"Pulses, Total",3423994181450.2,NA,NA
"IDN",2020,"Rape or colza seed",0,NA,NA
"IDN",2020,"Rice",60176610585233,NA,NA
"IDN",2020,"Soya beans",2870758530245.14,NA,NA
"IDN",2020,"Sugar Crops Primary",3175948028643.53,NA,NA
"IDN",2020,"Sunflower seed",0,NA,NA
"IDN",2021,"Groundnuts, excluding shelled",5197366114474.53,NA,NA
"IDN",2021,"Maize (corn)",13773057711412.3,20010400700,688.294948107277
"IDN",2021,"Pulses, Total",3332698862931.8,NA,NA
"IDN",2021,"Rape or colza seed",0,NA,NA
"IDN",2021,"Rice",58747682199135.1,NA,NA
"IDN",2021,"Soya beans",2811391816422.49,NA,NA
"IDN",2021,"Sugar Crops Primary",3090828405312.6,NA,NA
"IDN",2021,"Sunflower seed",0,NA,NA
"IDN",2022,"Groundnuts, excluding shelled",5296632152851.23,NA,NA
"IDN",2022,"Maize (corn)",14084477172190.5,27637024600,509.623498768044
"IDN",2022,"Pulses, Total",3393658070504.78,NA,NA
"IDN",2022,"Rape or colza seed",0,NA,NA
"IDN",2022,"Rice",59535811763482.3,NA,NA
"IDN",2022,"Soya beans",2849011659366.39,NA,NA
"IDN",2022,"Sugar Crops Primary",3150609100017.92,NA,NA
"IDN",2022,"Sunflower seed",0,NA,NA
"IND",1980,"Groundnuts, excluding shelled",21443118849313.8,NA,NA
"IND",1980,"Maize (corn)",24135120110541.4,12962958600,1861.85274945963
"IND",1980,"Pulses, Total",78553532557959,NA,NA
"IND",1980,"Rape or colza seed",20248917563475.5,NA,NA
"IND",1980,"Rice",179492463475591,NA,NA
"IND",1980,"Soya beans",16385576511742.5,NA,NA
"IND",1980,"Sugar Crops Primary",19963687568391.2,NA,NA
"IND",1980,"Sunflower seed",5074437924971.85,186255300,27244.5290145937
"IND",1981,"Groundnuts, excluding shelled",21140220236892.5,NA,NA
"IND",1981,"Maize (corn)",24310517788206.9,12832962200,1894.38084592869
"IND",1981,"Pulses, Total",78250065331988.5,NA,NA
"IND",1981,"Rape or colza seed",21085542253344,NA,NA
"IND",1981,"Rice",187450450286388,NA,NA
"IND",1981,"Soya beans",15970124360327.8,NA,NA
"IND",1981,"Sugar Crops Primary",21375433878475.8,NA,NA
"IND",1981,"Sunflower seed",4923993703429.54,441364200,11156.3051634671
"IND",1982,"Groundnuts, excluding shelled",21528038392453.7,NA,NA
"IND",1982,"Maize (corn)",25255291397416.1,12269944800,2058.30521726684
"IND",1982,"Pulses, Total",81322185768412.9,NA,NA
"IND",1982,"Rape or colza seed",22016982586503.7,NA,NA
"IND",1982,"Rice",195726422936437,NA,NA
"IND",1982,"Soya beans",16218724772345.4,NA,NA
"IND",1982,"Sugar Crops Primary",22204093179316,NA,NA
"IND",1982,"Sunflower seed",4980406104950.87,692397000,7192.99203340117
"IND",1983,"Groundnuts, excluding shelled",20874833697105.5,NA,NA
"IND",1983,"Maize (corn)",24737504462250.2,13782352100,1794.86812430588
"IND",1983,"Pulses, Total",79387361485455.8,NA,NA
"IND",1983,"Rape or colza seed",21456339457204.1,NA,NA
"IND",1983,"Rice",190225425898821,NA,NA
"IND",1983,"Soya beans",16043235599897.8,NA,NA
"IND",1983,"Sugar Crops Primary",22013717625992.6,NA,NA
"IND",1983,"Sunflower seed",4786229346983.88,996030500,4805.30400121671
"IND",1984,"Groundnuts, excluding shelled",22025419425060.2,NA,NA
"IND",1984,"Maize (corn)",25238614867972,14242755600,1772.03173155425
"IND",1984,"Pulses, Total",81189447972306,NA,NA
"IND",1984,"Rape or colza seed",21571735074688.7,NA,NA
"IND",1984,"Rice",191092189615614,NA,NA
"IND",1984,"Soya beans",16985987482152,NA,NA
"IND",1984,"Sugar Crops Primary",22188034766090,NA,NA
"IND",1984,"Sunflower seed",4935478481886.48,1275326700,3869.97189181916
"IND",1985,"Groundnuts, excluding shelled",20645230967937.7,NA,NA
"IND",1985,"Maize (corn)",25470509207714.1,12442046000,2047.13189516532
"IND",1985,"Pulses, Total",81179738030382.9,NA,NA
"IND",1985,"Rape or colza seed",22649958610667.1,NA,NA
"IND",1985,"Rice",196255020557488,NA,NA
"IND",1985,"Soya beans",16373457319247.9,NA,NA
"IND",1985,"Sugar Crops Primary",23451616826459.1,NA,NA
"IND",1985,"Sunflower seed",4775083977790.78,1032873700,4623.10539787273
"IND",1986,"Groundnuts, excluding shelled",20114684658089.1,NA,NA
"IND",1986,"Maize (corn)",24313387705980.4,13517181900,1798.70241340618
"IND",1986,"Pulses, Total",77742001556275,NA,NA
"IND",1986,"Rape or colza seed",22155621212824.9,NA,NA
"IND",1986,"Rice",190726566271978,NA,NA
"IND",1986,"Soya beans",15072226394620.9,NA,NA
"IND",1986,"Sugar Crops Primary",23056442631448.6,NA,NA
"IND",1986,"Sunflower seed",4498702641768.24,1442810700,3118.01308499323
"IND",1987,"Groundnuts, excluding shelled",19182032140869,NA,NA
"IND",1987,"Maize (corn)",24900375822993,11283228800,2206.8484353515
"IND",1987,"Pulses, Total",79477123977347.5,NA,NA
"IND",1987,"Rape or colza seed",22815743183025.6,NA,NA
"IND",1987,"Rice",193108234623320,NA,NA
"IND",1987,"Soya beans",16309705097367.7,NA,NA
"IND",1987,"Sugar Crops Primary",23576765288212.1,NA,NA
"IND",1987,"Sunflower seed",4406515632982.15,2286984700,1926.77967324493
"IND",1988,"Groundnuts, excluding shelled",22082604703113.6,NA,NA
"IND",1988,"Maize (corn)",25562296760955.5,14126795500,1809.49011125386
"IND",1988,"Pulses, Total",82242270772331.6,NA,NA
"IND",1988,"Rape or colza seed",22968320881749.2,NA,NA
"IND",1988,"Rice",193159543879399,NA,NA
"IND",1988,"Soya beans",16670589328645.6,NA,NA
"IND",1988,"Sugar Crops Primary",24495503137424.4,NA,NA
"IND",1988,"Sunflower seed",4811752232717.96,1474235300,3263.8970405321
"IND",1989,"Groundnuts, excluding shelled",21153848040987.1,NA,NA
"IND",1989,"Maize (corn)",25343601486762,15568031600,1627.9258764327
"IND",1989,"Pulses, Total",81450803759774.3,NA,NA
"IND",1989,"Rape or colza seed",23968123325703.3,NA,NA
"IND",1989,"Rice",197476077907810,NA,NA
"IND",1989,"Soya beans",15677212782601.2,NA,NA
"IND",1989,"Sugar Crops Primary",25865356390773.1,NA,NA
"IND",1989,"Sunflower seed",4460230418603.84,1824129500,2445.12816584779
"IND",1990,"Groundnuts, excluding shelled",20614852004599,NA,NA
"IND",1990,"Maize (corn)",24360803531808.7,14867517800,1638.52526423804
"IND",1990,"Pulses, Total",77841706105591.5,NA,NA
"IND",1990,"Rape or colza seed",22933525662576.8,NA,NA
"IND",1990,"Rice",184845142583064,NA,NA
"IND",1990,"Soya beans",15112517943427.5,NA,NA
"IND",1990,"Sugar Crops Primary",24472688515384.4,NA,NA
"IND",1990,"Sunflower seed",4340078164500.11,2506534600,1731.50538775731
"IND",1991,"Groundnuts, excluding shelled",20030035279295,NA,NA
"IND",1991,"Maize (corn)",27207387388326.4,13925176300,1953.82714029455
"IND",1991,"Pulses, Total",84875534058135.9,NA,NA
"IND",1991,"Rape or colza seed",26088093936290.4,NA,NA
"IND",1991,"Rice",206098601501180,NA,NA
"IND",1991,"Soya beans",16879049813439.7,NA,NA
"IND",1991,"Sugar Crops Primary",26938909847466.1,NA,NA
"IND",1991,"Sunflower seed",4255094828362.39,3308564800,1286.08477862135
"IND",1992,"Groundnuts, excluding shelled",21620251608472.2,NA,NA
"IND",1992,"Maize (corn)",28764384543730.6,15956275800,1802.70038599675
"IND",1992,"Pulses, Total",91075231815320.4,NA,NA
"IND",1992,"Rape or colza seed",27472870179667.9,NA,NA
"IND",1992,"Rice",215658586764087,NA,NA
"IND",1992,"Soya beans",18503495535402.8,NA,NA
"IND",1992,"Sugar Crops Primary",28653955880055.8,NA,NA
"IND",1992,"Sunflower seed",4630069192920.6,3267566900,1416.97762727386
"IND",1993,"Groundnuts, excluding shelled",22214359096565.5,NA,NA
"IND",1993,"Maize (corn)",28037575386123.8,15597601500,1797.55684783483
"IND",1993,"Pulses, Total",88438698278175.2,NA,NA
"IND",1993,"Rape or colza seed",27117331922621.8,NA,NA
"IND",1993,"Rice",210226184971830,NA,NA
"IND",1993,"Soya beans",17845671693255.6,NA,NA
"IND",1993,"Sugar Crops Primary",27772375353962.6,NA,NA
"IND",1993,"Sunflower seed",4591095648670.16,4018506000,1142.48819055394
"IND",1994,"Groundnuts, excluding shelled",20690038212430.1,NA,NA
"IND",1994,"Maize (corn)",27095252645719.8,15021648000,1803.74700869836
"IND",1994,"Pulses, Total",86345398863832.5,NA,NA
"IND",1994,"Rape or colza seed",27207140382347.5,NA,NA
"IND",1994,"Rice",212025246562080,NA,NA
"IND",1994,"Soya beans",16857056372491,NA,NA
"IND",1994,"Sugar Crops Primary",28404871152094.3,NA,NA
"IND",1994,"Sunflower seed",4238512764188.35,3218610600,1316.87653181418
"IND",1995,"Groundnuts, excluding shelled",21387354780944.7,NA,NA
"IND",1995,"Maize (corn)",28307078266510.4,15514594600,1824.54514580164
"IND",1995,"Pulses, Total",88436156667294.3,NA,NA
"IND",1995,"Rape or colza seed",28539066420768.9,NA,NA
"IND",1995,"Rice",211865451253350,NA,NA
"IND",1995,"Soya beans",17565887139197.8,NA,NA
"IND",1995,"Sugar Crops Primary",28839314462038.6,NA,NA
"IND",1995,"Sunflower seed",4211537525580.88,3380594300,1245.79797273541
"IND",1996,"Groundnuts, excluding shelled",19722468621375.9,NA,NA
"IND",1996,"Maize (corn)",26908620643575,17070709400,1576.30359776232
"IND",1996,"Pulses, Total",85794823110618.9,NA,NA
"IND",1996,"Rape or colza seed",28764327714543.3,NA,NA
"IND",1996,"Rice",215404832103850,NA,NA
"IND",1996,"Soya beans",16056066736534.5,NA,NA
"IND",1996,"Sugar Crops Primary",30429333025718.3,NA,NA
"IND",1996,"Sunflower seed",3924021525750.68,3180647700,1233.71775055461
"IND",1997,"Groundnuts, excluding shelled",21438807102236.1,NA,NA
"IND",1997,"Maize (corn)",28622811555717.4,17138711100,1670.06791751787
"IND",1997,"Pulses, Total",89691698259791.9,NA,NA
"IND",1997,"Rape or colza seed",29177822114559.8,NA,NA
"IND",1997,"Rice",213300398142342,NA,NA
"IND",1997,"Soya beans",17888640449038.4,NA,NA
"IND",1997,"Sugar Crops Primary",30175909254536.2,NA,NA
"IND",1997,"Sunflower seed",4241220821925.75,2630511500,1612.3179168484
"IND",1998,"Groundnuts, excluding shelled",19399528626112.9,NA,NA
"IND",1998,"Maize (corn)",26741525044245.3,17353196900,1541.01432712063
"IND",1998,"Pulses, Total",85750044194499.5,NA,NA
"IND",1998,"Rape or colza seed",30541638190658.5,NA,NA
"IND",1998,"Rice",217894077248199,NA,NA
"IND",1998,"Soya beans",15063834630959.6,NA,NA
"IND",1998,"Sugar Crops Primary",32791099251460.7,NA,NA
"IND",1998,"Sunflower seed",3807469118409.96,2769017200,1375.02544888849
"IND",1999,"Groundnuts, excluding shelled",20190833604264.9,NA,NA
"IND",1999,"Maize (corn)",28942567857243.5,17933492200,1613.88353893747
"IND",1999,"Pulses, Total",91846315645302.1,NA,NA
"IND",1999,"Rape or colza seed",32981344972405.3,NA,NA
"IND",1999,"Rice",231275641353570,NA,NA
"IND",1999,"Soya beans",16625264528320.3,NA,NA
"IND",1999,"Sugar Crops Primary",34518948995588.6,NA,NA
"IND",1999,"Sunflower seed",3860875765945.84,1982238500,1947.73523264019
"IND",2000,"Groundnuts, excluding shelled",21478232081471.1,NA,NA
"IND",2000,"Maize (corn)",28988734150467.6,18656321600,1553.82903296798
"IND",2000,"Pulses, Total",93090191056077.6,NA,NA
"IND",2000,"Rape or colza seed",32317495853979.8,NA,NA
"IND",2000,"Rice",225251294380070,NA,NA
"IND",2000,"Soya beans",18097662696690.2,NA,NA
"IND",2000,"Sugar Crops Primary",32698919850231.3,NA,NA
"IND",2000,"Sunflower seed",4057825055725.8,1720802000,2358.10108061578
"IND",2001,"Groundnuts, excluding shelled",20337163281111,NA,NA
"IND",2001,"Maize (corn)",29159232031833.4,19743699600,1476.88795021139
"IND",2001,"Pulses, Total",94215672637708.2,NA,NA
"IND",2001,"Rape or colza seed",34293778825120.6,NA,NA
"IND",2001,"Rice",235069337140971,NA,NA
"IND",2001,"Soya beans",17388738740333.7,NA,NA
"IND",2001,"Sugar Crops Primary",34786585598078,NA,NA
"IND",2001,"Sunflower seed",3824092514710.02,1856877400,2059.42110917502
"IND",2002,"Groundnuts, excluding shelled",21900252857249.7,NA,NA
"IND",2002,"Maize (corn)",30207963025036,17788580700,1698.1660051741
"IND",2002,"Pulses, Total",97805583456478,NA,NA
"IND",2002,"Rape or colza seed",35794131342229,NA,NA
"IND",2002,"Rice",237030589398525,NA,NA
"IND",2002,"Soya beans",19167203018259.6,NA,NA
"IND",2002,"Sugar Crops Primary",36567235285375.1,NA,NA
"IND",2002,"Sunflower seed",4064796414210.46,2515331400,1616.0082978372
"IND",2003,"Groundnuts, excluding shelled",21536038674883.4,NA,NA
"IND",2003,"Maize (corn)",30593575356782.4,22329740500,1370.08199252393
"IND",2003,"Pulses, Total",97125064107875.3,NA,NA
"IND",2003,"Rape or colza seed",35576201884251.7,NA,NA
"IND",2003,"Rice",237341999676358,NA,NA
"IND",2003,"Soya beans",18797573435533.2,NA,NA
"IND",2003,"Sugar Crops Primary",35263216513822.8,NA,NA
"IND",2003,"Sunflower seed",4001073516263.78,2934364400,1363.52305673548
"IND",2004,"Groundnuts, excluding shelled",23711362902776.1,NA,NA
"IND",2004,"Maize (corn)",31320864845288.8,21604307300,1449.75094134533
"IND",2004,"Pulses, Total",100313054250369,NA,NA
"IND",2004,"Rape or colza seed",34846919123102,NA,NA
"IND",2004,"Rice",240384744611951,NA,NA
"IND",2004,"Soya beans",19939006362057.1,NA,NA
"IND",2004,"Sugar Crops Primary",35693757836332,NA,NA
"IND",2004,"Sunflower seed",4610506067236.96,3347849200,1377.15464222133
"IND",2005,"Groundnuts, excluding shelled",21764632979412.4,NA,NA
"IND",2005,"Maize (corn)",30084286281567.5,22300138500,1349.06275499444
"IND",2005,"Pulses, Total",96127657812727.4,NA,NA
"IND",2005,"Rape or colza seed",34544824958959.5,NA,NA
"IND",2005,"Rice",230734987464996,NA,NA
"IND",2005,"Soya beans",19190502510693.3,NA,NA
"IND",2005,"Sugar Crops Primary",35221727912764.1,NA,NA
"IND",2005,"Sunflower seed",4035572082428.18,3779215100,1067.83339281963
"IND",2006,"Groundnuts, excluding shelled",22055666365198.7,NA,NA
"IND",2006,"Maize (corn)",31431822405929.2,22992912500,1367.02222504127
"IND",2006,"Pulses, Total",99709626956768.9,NA,NA
"IND",2006,"Rape or colza seed",36280564763553.2,NA,NA
"IND",2006,"Rice",243107394834503,NA,NA
"IND",2006,"Soya beans",19698792847548.8,NA,NA
"IND",2006,"Sugar Crops Primary",36763623576415.4,NA,NA
"IND",2006,"Sunflower seed",3962943673498.02,3388568500,1169.50378116837
"IND",2007,"Groundnuts, excluding shelled",21603350949044.8,NA,NA
"IND",2007,"Maize (corn)",30613839305601.3,27075035200,1130.7035828194
"IND",2007,"Pulses, Total",98135082955094.3,NA,NA
"IND",2007,"Rape or colza seed",35869819826117.5,NA,NA
"IND",2007,"Rice",233245101963633,NA,NA
"IND",2007,"Soya beans",19941222312058.6,NA,NA
"IND",2007,"Sugar Crops Primary",34809218078404.9,NA,NA
"IND",2007,"Sunflower seed",3859356356574.93,3373766000,1143.93124969987
"IND",2008,"Groundnuts, excluding shelled",23228770602443.8,NA,NA
"IND",2008,"Maize (corn)",32204447119988,27907614000,1153.96633764492
"IND",2008,"Pulses, Total",101355189630808,NA,NA
"IND",2008,"Rape or colza seed",36426842443244.1,NA,NA
"IND",2008,"Rice",234477521401258,NA,NA
"IND",2008,"Soya beans",21355212987541.8,NA,NA
"IND",2008,"Sugar Crops Primary",35358923187197.7,NA,NA
"IND",2008,"Sunflower seed",4157459543816.49,2971438800,1399.14022251324
"IND",2009,"Groundnuts, excluding shelled",21137006011752.6,NA,NA
"IND",2009,"Maize (corn)",28983411813043.5,24983123800,1160.11960894352
"IND",2009,"Pulses, Total",93470591753012.1,NA,NA
"IND",2009,"Rape or colza seed",34886311613069.7,NA,NA
"IND",2009,"Rice",224684822457121,NA,NA
"IND",2009,"Soya beans",18514737736479.4,NA,NA
"IND",2009,"Sugar Crops Primary",34278183321548.8,NA,NA
"IND",2009,"Sunflower seed",3893042463287.03,2327876100,1672.35810500698
"IND",2010,"Groundnuts, excluding shelled",21796490427112,NA,NA
"IND",2010,"Maize (corn)",31822057395595.2,30281540100,1050.87314880643
"IND",2010,"Pulses, Total",100337365721695,NA,NA
"IND",2010,"Rape or colza seed",36756456487950.3,NA,NA
"IND",2010,"Rice",248557270151001,NA,NA
"IND",2010,"Soya beans",19841772500134.3,NA,NA
"IND",2010,"Sugar Crops Primary",37077718576094.5,NA,NA
"IND",2010,"Sunflower seed",3953276979488.91,1581700000,2499.38482612943
"IND",2011,"Groundnuts, excluding shelled",22896616942558.3,NA,NA
"IND",2011,"Maize (corn)",32824408562440.9,30542478400,1074.71332655312
"IND",2011,"Pulses, Total",104021840966325,NA,NA
"IND",2011,"Rape or colza seed",37843653444926,NA,NA
"IND",2011,"Rice",251210822476967,NA,NA
"IND",2011,"Soya beans",21187860684887.2,NA,NA
"IND",2011,"Sugar Crops Primary",37791750287445.3,NA,NA
"IND",2011,"Sunflower seed",4168896755359.95,1247708200,3341.24337353874
"IND",2012,"Groundnuts, excluding shelled",22516156409879.7,NA,NA
"IND",2012,"Maize (corn)",32175652939796.1,30972555700,1038.84397695332
"IND",2012,"Pulses, Total",104288508543784,NA,NA
"IND",2012,"Rape or colza seed",39288997813614.2,NA,NA
"IND",2012,"Rice",253741383699804,NA,NA
"IND",2012,"Soya beans",20731899980594.4,NA,NA
"IND",2012,"Sugar Crops Primary",38963605413011.1,NA,NA
"IND",2012,"Sunflower seed",4044281945777.75,1364663400,2963.57471430519
"IND",2013,"Groundnuts, excluding shelled",24589493382754.6,NA,NA
"IND",2013,"Maize (corn)",33635100563325.1,33692082600,998.308741037132
"IND",2013,"Pulses, Total",108031541673132,NA,NA
"IND",2013,"Rape or colza seed",39187658190276.2,NA,NA
"IND",2013,"Rice",244829103744948,NA,NA
"IND",2013,"Soya beans",23128162804232.5,NA,NA
"IND",2013,"Sugar Crops Primary",39318021811739.8,NA,NA
"IND",2013,"Sunflower seed",4559062757040.72,1176250600,3875.92810328064
"IND",2014,"Groundnuts, excluding shelled",24592178140481.7,NA,NA
"IND",2014,"Maize (corn)",33941044462848.4,33692082600,1007.3893284011
"IND",2014,"Pulses, Total",108915012397071,NA,NA
"IND",2014,"Rape or colza seed",39691808091010.8,NA,NA
"IND",2014,"Rice",245420506468703,NA,NA
"IND",2014,"Soya beans",24050158863055.4,NA,NA
"IND",2014,"Sugar Crops Primary",39481064454966.6,NA,NA
"IND",2014,"Sunflower seed",4478225687549.18,986786200,4538.19245501121
"IND",2015,"Groundnuts, excluding shelled",23094306403780.8,NA,NA
"IND",2015,"Maize (corn)",32023755148942.5,33430610700,957.917144748495
"IND",2015,"Pulses, Total",102880489407879,NA,NA
"IND",2015,"Rape or colza seed",38181817303452.2,NA,NA
"IND",2015,"Rice",238393062548066,NA,NA
"IND",2015,"Soya beans",21674182468844.1,NA,NA
"IND",2015,"Sugar Crops Primary",38739061295082.1,NA,NA
"IND",2015,"Sunflower seed",4125886443550.33,766629800,5381.84981010434
"IND",2016,"Groundnuts, excluding shelled",23109280637495.7,NA,NA
"IND",2016,"Maize (corn)",31730863549904,31262597200,1014.97848521376
"IND",2016,"Pulses, Total",101743286603868,NA,NA
"IND",2016,"Rape or colza seed",37982557957348.7,NA,NA
"IND",2016,"Rice",237866977698829,NA,NA
"IND",2016,"Soya beans",21437763106221.7,NA,NA
"IND",2016,"Sugar Crops Primary",38351906334154.6,NA,NA
"IND",2016,"Sunflower seed",4125705668323.06,725529500,5686.47542012152
"IND",2017,"Groundnuts, excluding shelled",23394071585814,NA,NA
"IND",2017,"Maize (corn)",33559479308031.4,35535758600,944.386179729153
"IND",2017,"Pulses, Total",106004732195022,NA,NA
"IND",2017,"Rape or colza seed",39682188036857.4,NA,NA
"IND",2017,"Rice",244750514286456,NA,NA
"IND",2017,"Soya beans",21953965337633.7,NA,NA
"IND",2017,"Sugar Crops Primary",39393222532656,NA,NA
"IND",2017,"Sunflower seed",4310134698513.47,633149600,6807.45071703981
"IND",2018,"Groundnuts, excluding shelled",25758937662669.2,NA,NA
"IND",2018,"Maize (corn)",34302149693961,38136015300,899.468636776035
"IND",2018,"Pulses, Total",110035723682852,NA,NA
"IND",2018,"Rape or colza seed",40215227984338.4,NA,NA
"IND",2018,"Rice",250253640966344,NA,NA
"IND",2018,"Soya beans",23324330396007.3,NA,NA
"IND",2018,"Sugar Crops Primary",39792184361937.1,NA,NA
"IND",2018,"Sunflower seed",4725843588437.08,505951800,9340.50158223981
"IND",2019,"Groundnuts, excluding shelled",25673161581170.5,NA,NA
"IND",2019,"Maize (corn)",34328810989540.1,36745300200,934.236781375925
"IND",2019,"Pulses, Total",110510136627471,NA,NA
"IND",2019,"Rape or colza seed",39461207654605.5,NA,NA
"IND",2019,"Rice",248992660736013,NA,NA
"IND",2019,"Soya beans",23650440907770.1,NA,NA
"IND",2019,"Sugar Crops Primary",39662433637345.9,NA,NA
